provider_id,parent_account_id,provider_sales_id,vendor_name,country_code,business_segment_v2,provider_name,city_name,account_management_segment,gmv_eur,orders_n,provider_cm_l2_pct_gmv,country_cm_l2_pct_gmv,cm_l2_pp_above_country
56802,38815,10012608,Beef Burger,ua,SMB (AM Segment),Beef Burger,Kyiv,Bronze (AM Segment),2420.228126525879,0.0,6.679912012118901,2.3596736654725854,4.320238346646316
48985,33797,0000,Мелроуз,ua,SMB (AM Segment),Мелроуз просп. Богдана Хмельницкого,Dnipro,Silver (AM Segment),2402.5410079956055,151.0,14.584058861020543,2.3596736654725854,12.224385195547956
151228,112586,50005489856,SUSHI NICE Kyiv,ua,SMB (AM Segment),Sushi Nice Retroville,Kyiv,Missing AM Segment Trait,2392.129379272461,83.0,15.819753065165136,2.3596736654725854,13.46007939969255
13343,6160,7694355,GOGI,ua,SMB (AM Segment),Gogi Льва Толстого,Kyiv,Platinum (AM Segment),2391.475128173828,122.0,16.89040514876648,2.3596736654725854,14.530731483293895
51359,35404,51860190105,ГОХО,ua,SMB (AM Segment),ГОХО,Kharkiv,Silver (AM Segment),2382.0343017578125,108.0,17.46706355815488,2.3596736654725854,15.107389892682296
185195,137986,50006705696,FAYNO Ivano-Frankivsk,ua,SMB (AM Segment),Fayno,Ivano-Frankivsk,Missing AM Segment Trait,2379.05859375,0.0,10.473377503457291,2.3596736654725854,8.113703837984705
85668,58039,100005004794, basketroll.bistro,ua,SMB (AM Segment),basketroll.bistro,Odesa,Missing AM Segment Trait,2362.093551635742,70.0,10.24506372691963,2.3596736654725854,7.885390061447045
8937,6447,7695709,SpicyNoSpicy,ua,SMB (AM Segment),SpicyNoSpicy,Kyiv,Silver (AM Segment),2359.4597244262695,85.0,15.086115734571502,2.3596736654725854,12.726442069098916
121210,87587,51865600105,SUGAR&SALT,ua,SMB (AM Segment),SUGAR&SALT,Kharkiv,Missing AM Segment Trait,2359.2002868652344,115.0,10.6587485944705,2.3596736654725854,8.299074928997914
185462,138196,50006706876,BIBLIOTEKA IF Ivano-Frankivsk,ua,SMB (AM Segment),"Паб ""БІБЛІОТЕКА""",Ivano-Frankivsk,Missing AM Segment Trait,2350.4669342041016,173.0,2.4408269325035645,2.3596736654725854,0.08115326703097914
131424,96372,50006034080,Family Sushi Hatne,ua,SMB (AM Segment),Family Sushi Гатне,Kyiv,Missing AM Segment Trait,2349.116371154785,73.0,11.407436769913222,2.3596736654725854,9.047763104440637
36393,25535,7929517,Патрік ПАБ,ua,SMB (AM Segment),Патрік ПАБ,Lviv,Bronze (AM Segment),2340.63875579834,170.0,12.248857005665167,2.3596736654725854,9.88918334019258
109642,77712,50005675795,G COFFEE MATVIYCHUKA Poltava,ua,SMB (AM Segment),G Coffee вул. Матвійчука,Poltava,Missing AM Segment Trait,2335.142837524414,222.0,6.007077784371945,2.3596736654725854,3.6474041188993596
103287,72254,100005015329,PeChe,ua,SMB (AM Segment),PeChe - чебуречна твого міста вул. Січових Стрільців,Dnipro,Missing AM Segment Trait,2333.710807800293,134.0,8.483026039045116,2.3596736654725854,6.123352373572531
95622,65861,51868260042,Fami.italy,ua,SMB (AM Segment),Fami.italy,Lviv,Missing AM Segment Trait,2331.532211303711,111.0,14.710279504234624,2.3596736654725854,12.35060583876204
67114,45130,77061790007,Море Суші,ua,SMB (AM Segment),Море Суші,Kyiv,Bronze (AM Segment),2318.385383605957,69.0,13.044320986829177,2.3596736654725854,10.684647321356593
83932,56591,82367730029,"Кафе ""Buddy""",ua,SMB (AM Segment),"Кафе ""Buddy""",Dnipro,Missing AM Segment Trait,2317.715789794922,137.0,13.436933843826775,2.3596736654725854,11.07726017835419
118904,85621,50005881628,YISTETYKA PREDSLAVYNSKA Kyiv,ua,SMB (AM Segment),Їстетика Предславинська,Kyiv,Missing AM Segment Trait,2306.834701538086,98.0,20.67474077167208,2.3596736654725854,18.315067106199496
52763,36275,51862980042,Bao Casual,ua,SMB (AM Segment),Bao Casual,Lviv,Bronze (AM Segment),2291.949417114258,82.0,14.169856919131766,2.3596736654725854,11.81018325365918
76477,51174,8286450,Chili pizza,ua,SMB (AM Segment),Chili pizza Коцюбинського,Vinnytsia,Missing AM Segment Trait,2285.1856536865234,142.0,11.005758326012993,2.3596736654725854,8.646084660540406
135520,99768,100005033656,Sushi Story,ua,SMB (AM Segment),Sushi Story Одеська,Kyiv,Missing AM Segment Trait,2278.1710205078125,95.0,2.475704774431312,2.3596736654725854,0.11603110895872648
75098,50231,5133410,PARMA,ua,SMB (AM Segment),PARMA Палац спорту,Kharkiv,Bronze (AM Segment),2274.343780517578,125.0,7.987606694238633,2.3596736654725854,5.627933028766048
159278,118979,50006206123,DON CHICHO ZHYTOMYR Zhytomyr,ua,SMB (AM Segment),Don Chicho,Zhytomyr,Missing AM Segment Trait,2271.474609375,210.0,2.886583006809063,2.3596736654725854,0.5269093413364776
149899,111557,100005041310,Lucky Beer ,ua,SMB (AM Segment),Lucky Beer,Kyiv,Missing AM Segment Trait,2270.0303649902344,145.0,10.492414281874192,2.3596736654725854,8.132740616401605
43444,30119,5187316,Майоран,ua,SMB (AM Segment),Майоран,Lviv,Silver (AM Segment),2262.3624114990234,175.0,11.399313490116624,2.3596736654725854,9.039639824644038
120766,87220,50005429838,TIME BAR Kyiv,ua,SMB (AM Segment),TIME Bar,Kyiv,Missing AM Segment Trait,2262.296661376953,137.0,15.98680192387154,2.3596736654725854,13.627128258398955
47540,32950,7697145,Kitchen Polly,ua,SMB (AM Segment),Kitchen Polly пр. Голосіївський,Kyiv,Silver (AM Segment),2259.528968811035,112.0,17.647655237541233,2.3596736654725854,15.287981572068649
130718,95769,100005031212,Blanka Bakery,ua,SMB (AM Segment),Blanka Bakery,Dnipro,Missing AM Segment Trait,2253.987335205078,143.0,15.505402941458847,2.3596736654725854,13.145729275986263
78512,52536,77068920007,Mangal Döner,ua,SMB (AM Segment),Mangal Döner,Kyiv,Missing AM Segment Trait,2253.7914276123047,159.0,10.921894229169428,2.3596736654725854,8.562220563696844
81882,55055,100005002281,ISHI sushi ,ua,SMB (AM Segment),ISHI SUSHI Єлизавети Чавдар,Kyiv,Missing AM Segment Trait,2251.9522972106934,0.0,6.564012178048844,2.3596736654725854,4.204338512576259
119261,85903,6158756,SKYFOOD Kharkiv,ua,SMB (AM Segment),Sky Food Валентинівська,Kharkiv,Missing AM Segment Trait,2245.2532348632812,150.0,15.979217216040274,2.3596736654725854,13.619543550567688
121913,88145,50005935350,LULU PIZZA Ivano-Frankivsk,ua,SMB (AM Segment),LuLu pizza,Ivano-Frankivsk,Missing AM Segment Trait,2215.1542053222656,122.0,14.940719408777758,2.3596736654725854,12.581045743305172
82420,52701,82367460029,"Міське кафе ""Кохай""",ua,SMB (AM Segment),"Міське кафе ""Кохай"" Троїцька",Dnipro,Missing AM Segment Trait,2201.421974182129,103.0,11.743478389234841,2.3596736654725854,9.383804723762257
9652,6920,7694506,BAO,ua,SMB (AM Segment),BAO,Kyiv,Bronze (AM Segment),2191.7386932373047,61.0,16.917679711954904,2.3596736654725854,14.558006046482319
61074,41499,5186229,"Пструг, хліб та вино",ua,SMB (AM Segment),"Пструг, хліб та вино",Lviv,Silver (AM Segment),2187.5306701660156,97.0,16.003680996102105,2.3596736654725854,13.64400733062952
173538,129449,50005185564,ESSCO COFFE SPACE Chernivtsi,ua,SMB (AM Segment),Essco Coffee Space,Chernivtsi,Missing AM Segment Trait,2175.5111236572266,126.0,6.442227462377037,2.3596736654725854,4.082553796904452
117775,84646,100005023588,Don Vito,ua,SMB (AM Segment),Don Vito,Dnipro,Missing AM Segment Trait,2172.444034576416,98.0,8.360107717990907,2.3596736654725854,6.0004340525183215
23064,16510,7697968,Ресторан «Patio»,ua,SMB (AM Segment),Ресторан Patio,Kyiv,Bronze (AM Segment),2171.1373443603516,74.0,13.426350884216191,2.3596736654725854,11.066677218743607
52337,36008,4926522,Manana Wine,ua,SMB (AM Segment),MANANA cafe,Dnipro,Silver (AM Segment),2157.8355102539062,90.0,11.026998108303346,2.3596736654725854,8.667324442830761
